2025-03-25 01:03:19,"0.2206,0.0874,8.2072","X: 3.2200, Y: -5.3200, Z: -3.0800",0.00,0.00,21.24,24.13
2025-03-25 01:03:20,"0.2128,0.0839,8.2043","X: 3.0800, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.14
2025-03-25 01:03:21,"X: 0.2128, Y: 0.0839, Z: 8.2043","X: 3.2900, Y: -5.2500, Z: -3.2200",0.00,0.00,21.25,24.06
2025-03-25 01:03:22,"0.2113,0.0737,8.2126","X: 3.3600, Y: -5.1800, Z: -3.1500",0.00,0.00,21.25,24.09
2025-03-25 01:03:23,"0.2069,0.0722,8.1999","X: 3.1500, Y: -5.1800, Z: -3.1500",98.00,142.00,21.26,24.13
2025-03-25 01:03:24,"0.2040,0.0752,8.2004","X: 3.0800, Y: -5.2500, Z: -3.1500",98.00,142.00,21.26,25.10
2025-03-25 01:03:25,"X: 0.2040, Y: 0.0752, Z: 8.2004","3.4300,-5.3900,-3.1500",98.00,142.00,21.26,25.14
2025-03-25 01:03:26,"0.2040,0.0761,8.2067","X: 3.4300, Y: -5.3900, Z: -3.1500",98.00,142.00,21.27,25.13
2025-03-25 01:03:27,"0.2094,0.0800,8.2072","X: 3.1500, Y: -5.3900, Z: -2.8000",97.00,127.00,21.27,25.09
2025-03-25 01:03:28,"0.2084,0.0742,8.2067","X: 3.2200, Y: -5.2500, Z: -3.0800",97.00,127.00,21.27,25.15
2025-03-25 01:03:29,"0.2162,0.0756,8.2077","X: 3.3600, Y: -5.1800, Z: -3.0100",97.00,127.00,21.27,26.06
2025-03-25 01:03:30,"0.2040,0.0791,8.1857","X: 3.2900, Y: -5.0400, Z: -3.1500",97.00,127.00,21.27,26.09
2025-03-25 01:03:31,"0.2059,0.0776,8.2028","X: 3.2200, Y: -5.2500, Z: -3.0800",97.00,125.00,21.27,26.02
2025-03-25 01:03:32,"0.2089,0.0742,8.2004","X: 3.1500, Y: -5.3900, Z: -3.2200",97.00,125.00,21.27,26.05
2025-03-25 01:03:33,"0.2103,0.0742,8.1989","X: 3.1500, Y: -5.3200, Z: -3.1500",97.00,125.00,21.27,26.07
2025-03-25 01:03:34,"0.2074,0.0781,8.1960","X: 3.2900, Y: -5.2500, Z: -3.0800",97.00,125.00,21.27,26.09
